UE_id,From_Address,Sequence num,Parket size[byte],Sent time[s],Dest IP,Packet Total
9999,02-07-00:00:00:00:01:c0:00,84,1024,81.2628,02-07-ac:10:00:02:09:00:00,5343
9999,02-07-00:00:00:00:01:c0:00,1264,1024,81.2663,02-07-ac:10:00:02:09:00:00,5344
9999,02-07-00:00:00:00:01:c0:00,36,1024,81.2674,02-07-ac:10:00:02:09:00:00,5345
9999,02-07-00:00:00:00:01:c0:00,654,1024,81.2691,02-07-ac:10:00:02:09:00:00,5346
9999,02-07-00:00:00:00:01:c0:00,46,1024,81.2699,02-07-ac:10:00:02:09:00:00,5347
9999,02-07-00:00:00:00:01:c0:00,48,1024,81.2732,02-07-ac:10:00:02:09:00:00,5348
9999,02-07-00:00:00:00:01:c0:00,84,1024,81.274,02-07-ac:10:00:02:09:00:00,5349
9999,02-07-00:00:00:00:01:c0:00,651,1024,81.2749,02-07-ac:10:00:02:09:00:00,5350
9999,02-07-00:00:00:00:01:c0:00,49,1024,81.2773,02-07-ac:10:00:02:09:00:00,5351
9999,02-07-00:00:00:00:01:c0:00,55,1024,81.2835,02-07-ac:10:00:02:09:00:00,5352
9999,02-07-00:00:00:00:01:c0:00,36,1024,81.2836,02-07-ac:10:00:02:09:00:00,5353
9999,02-07-00:00:00:00:01:c0:00,39,1024,81.2851,02-07-ac:10:00:02:09:00:00,5354
9999,02-07-00:00:00:00:01:c0:00,657,1024,81.2874,02-07-ac:10:00:02:09:00:00,5355
9999,02-07-00:00:00:00:01:c0:00,42,1024,81.2885,02-07-ac:10:00:02:09:00:00,5356
9999,02-07-00:00:00:00:01:c0:00,45,1024,81.2899,02-07-ac:10:00:02:09:00:00,5357
9999,02-07-00:00:00:00:01:c0:00,45,1024,81.2937,02-07-ac:10:00:02:09:00:00,5358
9999,02-07-00:00:00:00:01:c0:00,1278,1024,81.2972,02-07-ac:10:00:02:09:00:00,5359
9999,02-07-00:00:00:00:01:c0:00,92,1024,81.3002,02-07-ac:10:00:02:09:00:00,5360
9999,02-07-00:00:00:00:01:c0:00,43,1024,81.3019,02-07-ac:10:00:02:09:00:00,5361
9999,02-07-00:00:00:00:01:c0:00,94,1024,81.3023,02-07-ac:10:00:02:09:00:00,5362
9999,02-07-00:00:00:00:01:c0:00,85,1024,81.3028,02-07-ac:10:00:02:09:00:00,5363
9999,02-07-00:00:00:00:01:c0:00,1265,1024,81.3063,02-07-ac:10:00:02:09:00:00,5364
9999,02-07-00:00:00:00:01:c0:00,37,1024,81.3074,02-07-ac:10:00:02:09:00:00,5365
9999,02-07-00:00:00:00:01:c0:00,655,1024,81.3091,02-07-ac:10:00:02:09:00:00,5366
9999,02-07-00:00:00:00:01:c0:00,47,1024,81.3099,02-07-ac:10:00:02:09:00:00,5367
9999,02-07-00:00:00:00:01:c0:00,49,1024,81.3132,02-07-ac:10:00:02:09:00:00,5368
9999,02-07-00:00:00:00:01:c0:00,85,1024,81.314,02-07-ac:10:00:02:09:00:00,5369
9999,02-07-00:00:00:00:01:c0:00,652,1024,81.3149,02-07-ac:10:00:02:09:00:00,5370
9999,02-07-00:00:00:00:01:c0:00,50,1024,81.3173,02-07-ac:10:00:02:09:00:00,5371
9999,02-07-00:00:00:00:01:c0:00,56,1024,81.3235,02-07-ac:10:00:02:09:00:00,5372
9999,02-07-00:00:00:00:01:c0:00,37,1024,81.3236,02-07-ac:10:00:02:09:00:00,5373
9999,02-07-00:00:00:00:01:c0:00,40,1024,81.3251,02-07-ac:10:00:02:09:00:00,5374
9999,02-07-00:00:00:00:01:c0:00,658,1024,81.3274,02-07-ac:10:00:02:09:00:00,5375
9999,02-07-00:00:00:00:01:c0:00,43,1024,81.3285,02-07-ac:10:00:02:09:00:00,5376
9999,02-07-00:00:00:00:01:c0:00,46,1024,81.3299,02-07-ac:10:00:02:09:00:00,5377
9999,02-07-00:00:00:00:01:c0:00,46,1024,81.3337,02-07-ac:10:00:02:09:00:00,5378
9999,02-07-00:00:00:00:01:c0:00,1279,1024,81.3372,02-07-ac:10:00:02:09:00:00,5379
9999,02-07-00:00:00:00:01:c0:00,93,1024,81.3402,02-07-ac:10:00:02:09:00:00,5380
9999,02-07-00:00:00:00:01:c0:00,44,1024,81.3419,02-07-ac:10:00:02:09:00:00,5381
9999,02-07-00:00:00:00:01:c0:00,95,1024,81.3423,02-07-ac:10:00:02:09:00:00,5382
9999,02-07-00:00:00:00:01:c0:00,86,1024,81.3428,02-07-ac:10:00:02:09:00:00,5383
9999,02-07-00:00:00:00:01:c0:00,1266,1024,81.3463,02-07-ac:10:00:02:09:00:00,5384
9999,02-07-00:00:00:00:01:c0:00,38,1024,81.3474,02-07-ac:10:00:02:09:00:00,5385
9999,02-07-00:00:00:00:01:c0:00,656,1024,81.3491,02-07-ac:10:00:02:09:00:00,5386
9999,02-07-00:00:00:00:01:c0:00,48,1024,81.3499,02-07-ac:10:00:02:09:00:00,5387
9999,02-07-00:00:00:00:01:c0:00,50,1024,81.3532,02-07-ac:10:00:02:09:00:00,5388
9999,02-07-00:00:00:00:01:c0:00,86,1024,81.354,02-07-ac:10:00:02:09:00:00,5389
9999,02-07-00:00:00:00:01:c0:00,653,1024,81.3549,02-07-ac:10:00:02:09:00:00,5390
9999,02-07-00:00:00:00:01:c0:00,51,1024,81.3573,02-07-ac:10:00:02:09:00:00,5391
9999,02-07-00:00:00:00:01:c0:00,57,1024,81.3635,02-07-ac:10:00:02:09:00:00,5392
9999,02-07-00:00:00:00:01:c0:00,38,1024,81.3636,02-07-ac:10:00:02:09:00:00,5393
9999,02-07-00:00:00:00:01:c0:00,41,1024,81.3651,02-07-ac:10:00:02:09:00:00,5394
9999,02-07-00:00:00:00:01:c0:00,659,1024,81.3674,02-07-ac:10:00:02:09:00:00,5395
9999,02-07-00:00:00:00:01:c0:00,44,1024,81.3685,02-07-ac:10:00:02:09:00:00,5396
9999,02-07-00:00:00:00:01:c0:00,47,1024,81.3699,02-07-ac:10:00:02:09:00:00,5397
9999,02-07-00:00:00:00:01:c0:00,47,1024,81.3737,02-07-ac:10:00:02:09:00:00,5398
9999,02-07-00:00:00:00:01:c0:00,1280,1024,81.3772,02-07-ac:10:00:02:09:00:00,5399
9999,02-07-00:00:00:00:01:c0:00,94,1024,81.3802,02-07-ac:10:00:02:09:00:00,5400
9999,02-07-00:00:00:00:01:c0:00,45,1024,81.3819,02-07-ac:10:00:02:09:00:00,5401
9999,02-07-00:00:00:00:01:c0:00,96,1024,81.3823,02-07-ac:10:00:02:09:00:00,5402
9999,02-07-00:00:00:00:01:c0:00,87,1024,81.3828,02-07-ac:10:00:02:09:00:00,5403
9999,02-07-00:00:00:00:01:c0:00,1267,1024,81.3863,02-07-ac:10:00:02:09:00:00,5404
9999,02-07-00:00:00:00:01:c0:00,39,1024,81.3874,02-07-ac:10:00:02:09:00:00,5405
9999,02-07-00:00:00:00:01:c0:00,657,1024,81.3891,02-07-ac:10:00:02:09:00:00,5406
9999,02-07-00:00:00:00:01:c0:00,49,1024,81.3899,02-07-ac:10:00:02:09:00:00,5407
9999,02-07-00:00:00:00:01:c0:00,51,1024,81.3932,02-07-ac:10:00:02:09:00:00,5408
9999,02-07-00:00:00:00:01:c0:00,87,1024,81.394,02-07-ac:10:00:02:09:00:00,5409
9999,02-07-00:00:00:00:01:c0:00,654,1024,81.3949,02-07-ac:10:00:02:09:00:00,5410
9999,02-07-00:00:00:00:01:c0:00,52,1024,81.3973,02-07-ac:10:00:02:09:00:00,5411
9999,02-07-00:00:00:00:01:c0:00,58,1024,81.4035,02-07-ac:10:00:02:09:00:00,5412
9999,02-07-00:00:00:00:01:c0:00,39,1024,81.4036,02-07-ac:10:00:02:09:00:00,5413
9999,02-07-00:00:00:00:01:c0:00,42,1024,81.4051,02-07-ac:10:00:02:09:00:00,5414
9999,02-07-00:00:00:00:01:c0:00,660,1024,81.4074,02-07-ac:10:00:02:09:00:00,5415
9999,02-07-00:00:00:00:01:c0:00,45,1024,81.4085,02-07-ac:10:00:02:09:00:00,5416
9999,02-07-00:00:00:00:01:c0:00,48,1024,81.4099,02-07-ac:10:00:02:09:00:00,5417
9999,02-07-00:00:00:00:01:c0:00,48,1024,81.4137,02-07-ac:10:00:02:09:00:00,5418
9999,02-07-00:00:00:00:01:c0:00,1281,1024,81.4172,02-07-ac:10:00:02:09:00:00,5419
9999,02-07-00:00:00:00:01:c0:00,95,1024,81.4202,02-07-ac:10:00:02:09:00:00,5420
9999,02-07-00:00:00:00:01:c0:00,46,1024,81.4219,02-07-ac:10:00:02:09:00:00,5421
9999,02-07-00:00:00:00:01:c0:00,97,1024,81.4223,02-07-ac:10:00:02:09:00:00,5422
9999,02-07-00:00:00:00:01:c0:00,88,1024,81.4228,02-07-ac:10:00:02:09:00:00,5423
9999,02-07-00:00:00:00:01:c0:00,1268,1024,81.4263,02-07-ac:10:00:02:09:00:00,5424
9999,02-07-00:00:00:00:01:c0:00,40,1024,81.4274,02-07-ac:10:00:02:09:00:00,5425
9999,02-07-00:00:00:00:01:c0:00,658,1024,81.4291,02-07-ac:10:00:02:09:00:00,5426
9999,02-07-00:00:00:00:01:c0:00,50,1024,81.4299,02-07-ac:10:00:02:09:00:00,5427
9999,02-07-00:00:00:00:01:c0:00,52,1024,81.4332,02-07-ac:10:00:02:09:00:00,5428
9999,02-07-00:00:00:00:01:c0:00,88,1024,81.434,02-07-ac:10:00:02:09:00:00,5429
9999,02-07-00:00:00:00:01:c0:00,655,1024,81.4349,02-07-ac:10:00:02:09:00:00,5430
9999,02-07-00:00:00:00:01:c0:00,53,1024,81.4373,02-07-ac:10:00:02:09:00:00,5431
9999,02-07-00:00:00:00:01:c0:00,59,1024,81.4435,02-07-ac:10:00:02:09:00:00,5432
9999,02-07-00:00:00:00:01:c0:00,40,1024,81.4436,02-07-ac:10:00:02:09:00:00,5433
9999,02-07-00:00:00:00:01:c0:00,43,1024,81.4451,02-07-ac:10:00:02:09:00:00,5434
9999,02-07-00:00:00:00:01:c0:00,661,1024,81.4474,02-07-ac:10:00:02:09:00:00,5435
9999,02-07-00:00:00:00:01:c0:00,46,1024,81.4485,02-07-ac:10:00:02:09:00:00,5436
9999,02-07-00:00:00:00:01:c0:00,49,1024,81.4499,02-07-ac:10:00:02:09:00:00,5437
9999,02-07-00:00:00:00:01:c0:00,49,1024,81.4537,02-07-ac:10:00:02:09:00:00,5438
9999,02-07-00:00:00:00:01:c0:00,1282,1024,81.4572,02-07-ac:10:00:02:09:00:00,5439
9999,02-07-00:00:00:00:01:c0:00,96,1024,81.4602,02-07-ac:10:00:02:09:00:00,5440
9999,02-07-00:00:00:00:01:c0:00,47,1024,81.4619,02-07-ac:10:00:02:09:00:00,5441
9999,02-07-00:00:00:00:01:c0:00,98,1024,81.4623,02-07-ac:10:00:02:09:00:00,5442
9999,02-07-00:00:00:00:01:c0:00,89,1024,81.4628,02-07-ac:10:00:02:09:00:00,5443
9999,02-07-00:00:00:00:01:c0:00,1269,1024,81.4663,02-07-ac:10:00:02:09:00:00,5444
9999,02-07-00:00:00:00:01:c0:00,41,1024,81.4674,02-07-ac:10:00:02:09:00:00,5445
9999,02-07-00:00:00:00:01:c0:00,659,1024,81.4691,02-07-ac:10:00:02:09:00:00,5446
9999,02-07-00:00:00:00:01:c0:00,51,1024,81.4699,02-07-ac:10:00:02:09:00:00,5447
9999,02-07-00:00:00:00:01:c0:00,53,1024,81.4732,02-07-ac:10:00:02:09:00:00,5448
9999,02-07-00:00:00:00:01:c0:00,89,1024,81.474,02-07-ac:10:00:02:09:00:00,5449
9999,02-07-00:00:00:00:01:c0:00,656,1024,81.4749,02-07-ac:10:00:02:09:00:00,5450
9999,02-07-00:00:00:00:01:c0:00,54,1024,81.4773,02-07-ac:10:00:02:09:00:00,5451
9999,02-07-00:00:00:00:01:c0:00,60,1024,81.4835,02-07-ac:10:00:02:09:00:00,5452
9999,02-07-00:00:00:00:01:c0:00,41,1024,81.4836,02-07-ac:10:00:02:09:00:00,5453
9999,02-07-00:00:00:00:01:c0:00,44,1024,81.4851,02-07-ac:10:00:02:09:00:00,5454
9999,02-07-00:00:00:00:01:c0:00,662,1024,81.4874,02-07-ac:10:00:02:09:00:00,5455
9999,02-07-00:00:00:00:01:c0:00,47,1024,81.4885,02-07-ac:10:00:02:09:00:00,5456
9999,02-07-00:00:00:00:01:c0:00,50,1024,81.4899,02-07-ac:10:00:02:09:00:00,5457
9999,02-07-00:00:00:00:01:c0:00,50,1024,81.4937,02-07-ac:10:00:02:09:00:00,5458
9999,02-07-00:00:00:00:01:c0:00,1283,1024,81.4972,02-07-ac:10:00:02:09:00:00,5459
9999,02-07-00:00:00:00:01:c0:00,97,1024,81.5002,02-07-ac:10:00:02:09:00:00,5460
9999,02-07-00:00:00:00:01:c0:00,48,1024,81.5019,02-07-ac:10:00:02:09:00:00,5461
9999,02-07-00:00:00:00:01:c0:00,99,1024,81.5023,02-07-ac:10:00:02:09:00:00,5462
9999,02-07-00:00:00:00:01:c0:00,90,1024,81.5028,02-07-ac:10:00:02:09:00:00,5463
9999,02-07-00:00:00:00:01:c0:00,1270,1024,81.5063,02-07-ac:10:00:02:09:00:00,5464
9999,02-07-00:00:00:00:01:c0:00,42,1024,81.5074,02-07-ac:10:00:02:09:00:00,5465
9999,02-07-00:00:00:00:01:c0:00,660,1024,81.5091,02-07-ac:10:00:02:09:00:00,5466
9999,02-07-00:00:00:00:01:c0:00,52,1024,81.5099,02-07-ac:10:00:02:09:00:00,5467
9999,02-07-00:00:00:00:01:c0:00,54,1024,81.5132,02-07-ac:10:00:02:09:00:00,5468
9999,02-07-00:00:00:00:01:c0:00,90,1024,81.514,02-07-ac:10:00:02:09:00:00,5469
9999,02-07-00:00:00:00:01:c0:00,657,1024,81.5149,02-07-ac:10:00:02:09:00:00,5470
9999,02-07-00:00:00:00:01:c0:00,55,1024,81.5173,02-07-ac:10:00:02:09:00:00,5471
9999,02-07-00:00:00:00:01:c0:00,61,1024,81.5235,02-07-ac:10:00:02:09:00:00,5472
9999,02-07-00:00:00:00:01:c0:00,42,1024,81.5236,02-07-ac:10:00:02:09:00:00,5473
9999,02-07-00:00:00:00:01:c0:00,45,1024,81.5251,02-07-ac:10:00:02:09:00:00,5474
9999,02-07-00:00:00:00:01:c0:00,663,1024,81.5274,02-07-ac:10:00:02:09:00:00,5475
9999,02-07-00:00:00:00:01:c0:00,48,1024,81.5285,02-07-ac:10:00:02:09:00:00,5476
9999,02-07-00:00:00:00:01:c0:00,51,1024,81.5299,02-07-ac:10:00:02:09:00:00,5477
9999,02-07-00:00:00:00:01:c0:00,51,1024,81.5337,02-07-ac:10:00:02:09:00:00,5478
9999,02-07-00:00:00:00:01:c0:00,1284,1024,81.5372,02-07-ac:10:00:02:09:00:00,5479
9999,02-07-00:00:00:00:01:c0:00,98,1024,81.5402,02-07-ac:10:00:02:09:00:00,5480
9999,02-07-00:00:00:00:01:c0:00,49,1024,81.5419,02-07-ac:10:00:02:09:00:00,5481
9999,02-07-00:00:00:00:01:c0:00,100,1024,81.5423,02-07-ac:10:00:02:09:00:00,5482
9999,02-07-00:00:00:00:01:c0:00,91,1024,81.5428,02-07-ac:10:00:02:09:00:00,5483
9999,02-07-00:00:00:00:01:c0:00,1271,1024,81.5463,02-07-ac:10:00:02:09:00:00,5484
9999,02-07-00:00:00:00:01:c0:00,43,1024,81.5474,02-07-ac:10:00:02:09:00:00,5485
9999,02-07-00:00:00:00:01:c0:00,661,1024,81.5491,02-07-ac:10:00:02:09:00:00,5486
9999,02-07-00:00:00:00:01:c0:00,53,1024,81.5499,02-07-ac:10:00:02:09:00:00,5487
9999,02-07-00:00:00:00:01:c0:00,55,1024,81.5532,02-07-ac:10:00:02:09:00:00,5488
9999,02-07-00:00:00:00:01:c0:00,91,1024,81.554,02-07-ac:10:00:02:09:00:00,5489
9999,02-07-00:00:00:00:01:c0:00,658,1024,81.5549,02-07-ac:10:00:02:09:00:00,5490
9999,02-07-00:00:00:00:01:c0:00,56,1024,81.5573,02-07-ac:10:00:02:09:00:00,5491
9999,02-07-00:00:00:00:01:c0:00,62,1024,81.5635,02-07-ac:10:00:02:09:00:00,5492
9999,02-07-00:00:00:00:01:c0:00,43,1024,81.5636,02-07-ac:10:00:02:09:00:00,5493
9999,02-07-00:00:00:00:01:c0:00,46,1024,81.5651,02-07-ac:10:00:02:09:00:00,5494
9999,02-07-00:00:00:00:01:c0:00,664,1024,81.5674,02-07-ac:10:00:02:09:00:00,5495
9999,02-07-00:00:00:00:01:c0:00,49,1024,81.5685,02-07-ac:10:00:02:09:00:00,5496
9999,02-07-00:00:00:00:01:c0:00,52,1024,81.5699,02-07-ac:10:00:02:09:00:00,5497
9999,02-07-00:00:00:00:01:c0:00,52,1024,81.5737,02-07-ac:10:00:02:09:00:00,5498
9999,02-07-00:00:00:00:01:c0:00,1285,1024,81.5772,02-07-ac:10:00:02:09:00:00,5499
9999,02-07-00:00:00:00:01:c0:00,99,1024,81.5802,02-07-ac:10:00:02:09:00:00,5500
9999,02-07-00:00:00:00:01:c0:00,50,1024,81.5819,02-07-ac:10:00:02:09:00:00,5501
9999,02-07-00:00:00:00:01:c0:00,101,1024,81.5823,02-07-ac:10:00:02:09:00:00,5502
9999,02-07-00:00:00:00:01:c0:00,92,1024,81.5828,02-07-ac:10:00:02:09:00:00,5503
9999,02-07-00:00:00:00:01:c0:00,1272,1024,81.5863,02-07-ac:10:00:02:09:00:00,5504
9999,02-07-00:00:00:00:01:c0:00,44,1024,81.5874,02-07-ac:10:00:02:09:00:00,5505
9999,02-07-00:00:00:00:01:c0:00,662,1024,81.5891,02-07-ac:10:00:02:09:00:00,5506
9999,02-07-00:00:00:00:01:c0:00,54,1024,81.5899,02-07-ac:10:00:02:09:00:00,5507
9999,02-07-00:00:00:00:01:c0:00,56,1024,81.5932,02-07-ac:10:00:02:09:00:00,5508
9999,02-07-00:00:00:00:01:c0:00,92,1024,81.594,02-07-ac:10:00:02:09:00:00,5509
9999,02-07-00:00:00:00:01:c0:00,659,1024,81.5949,02-07-ac:10:00:02:09:00:00,5510
9999,02-07-00:00:00:00:01:c0:00,57,1024,81.5973,02-07-ac:10:00:02:09:00:00,5511
9999,02-07-00:00:00:00:01:c0:00,63,1024,81.6035,02-07-ac:10:00:02:09:00:00,5512
9999,02-07-00:00:00:00:01:c0:00,44,1024,81.6036,02-07-ac:10:00:02:09:00:00,5513
9999,02-07-00:00:00:00:01:c0:00,47,1024,81.6051,02-07-ac:10:00:02:09:00:00,5514
9999,02-07-00:00:00:00:01:c0:00,665,1024,81.6074,02-07-ac:10:00:02:09:00:00,5515
9999,02-07-00:00:00:00:01:c0:00,50,1024,81.6085,02-07-ac:10:00:02:09:00:00,5516
9999,02-07-00:00:00:00:01:c0:00,53,1024,81.6099,02-07-ac:10:00:02:09:00:00,5517
9999,02-07-00:00:00:00:01:c0:00,53,1024,81.6137,02-07-ac:10:00:02:09:00:00,5518
9999,02-07-00:00:00:00:01:c0:00,1286,1024,81.6172,02-07-ac:10:00:02:09:00:00,5519
9999,02-07-00:00:00:00:01:c0:00,100,1024,81.6202,02-07-ac:10:00:02:09:00:00,5520
9999,02-07-00:00:00:00:01:c0:00,51,1024,81.6219,02-07-ac:10:00:02:09:00:00,5521
9999,02-07-00:00:00:00:01:c0:00,102,1024,81.6223,02-07-ac:10:00:02:09:00:00,5522
9999,02-07-00:00:00:00:01:c0:00,93,1024,81.6228,02-07-ac:10:00:02:09:00:00,5523
9999,02-07-00:00:00:00:01:c0:00,1273,1024,81.6263,02-07-ac:10:00:02:09:00:00,5524
9999,02-07-00:00:00:00:01:c0:00,45,1024,81.6274,02-07-ac:10:00:02:09:00:00,5525
9999,02-07-00:00:00:00:01:c0:00,663,1024,81.6291,02-07-ac:10:00:02:09:00:00,5526
9999,02-07-00:00:00:00:01:c0:00,55,1024,81.6299,02-07-ac:10:00:02:09:00:00,5527
9999,02-07-00:00:00:00:01:c0:00,57,1024,81.6332,02-07-ac:10:00:02:09:00:00,5528
9999,02-07-00:00:00:00:01:c0:00,93,1024,81.634,02-07-ac:10:00:02:09:00:00,5529
9999,02-07-00:00:00:00:01:c0:00,660,1024,81.6349,02-07-ac:10:00:02:09:00:00,5530
9999,02-07-00:00:00:00:01:c0:00,58,1024,81.6373,02-07-ac:10:00:02:09:00:00,5531
9999,02-07-00:00:00:00:01:c0:00,64,1024,81.6435,02-07-ac:10:00:02:09:00:00,5532
9999,02-07-00:00:00:00:01:c0:00,45,1024,81.6436,02-07-ac:10:00:02:09:00:00,5533
9999,02-07-00:00:00:00:01:c0:00,48,1024,81.6451,02-07-ac:10:00:02:09:00:00,5534
9999,02-07-00:00:00:00:01:c0:00,666,1024,81.6474,02-07-ac:10:00:02:09:00:00,5535
9999,02-07-00:00:00:00:01:c0:00,51,1024,81.6485,02-07-ac:10:00:02:09:00:00,5536
9999,02-07-00:00:00:00:01:c0:00,54,1024,81.6499,02-07-ac:10:00:02:09:00:00,5537
9999,02-07-00:00:00:00:01:c0:00,54,1024,81.6537,02-07-ac:10:00:02:09:00:00,5538
9999,02-07-00:00:00:00:01:c0:00,1287,1024,81.6572,02-07-ac:10:00:02:09:00:00,5539
9999,02-07-00:00:00:00:01:c0:00,101,1024,81.6602,02-07-ac:10:00:02:09:00:00,5540
9999,02-07-00:00:00:00:01:c0:00,52,1024,81.6619,02-07-ac:10:00:02:09:00:00,5541
9999,02-07-00:00:00:00:01:c0:00,103,1024,81.6623,02-07-ac:10:00:02:09:00:00,5542
9999,02-07-00:00:00:00:01:c0:00,94,1024,81.6628,02-07-ac:10:00:02:09:00:00,5543
9999,02-07-00:00:00:00:01:c0:00,1274,1024,81.6663,02-07-ac:10:00:02:09:00:00,5544
9999,02-07-00:00:00:00:01:c0:00,46,1024,81.6674,02-07-ac:10:00:02:09:00:00,5545
9999,02-07-00:00:00:00:01:c0:00,664,1024,81.6691,02-07-ac:10:00:02:09:00:00,5546
9999,02-07-00:00:00:00:01:c0:00,56,1024,81.6699,02-07-ac:10:00:02:09:00:00,5547
9999,02-07-00:00:00:00:01:c0:00,58,1024,81.6732,02-07-ac:10:00:02:09:00:00,5548
9999,02-07-00:00:00:00:01:c0:00,94,1024,81.674,02-07-ac:10:00:02:09:00:00,5549
9999,02-07-00:00:00:00:01:c0:00,661,1024,81.6749,02-07-ac:10:00:02:09:00:00,5550
9999,02-07-00:00:00:00:01:c0:00,59,1024,81.6773,02-07-ac:10:00:02:09:00:00,5551
9999,02-07-00:00:00:00:01:c0:00,65,1024,81.6835,02-07-ac:10:00:02:09:00:00,5552
9999,02-07-00:00:00:00:01:c0:00,46,1024,81.6836,02-07-ac:10:00:02:09:00:00,5553
9999,02-07-00:00:00:00:01:c0:00,49,1024,81.6851,02-07-ac:10:00:02:09:00:00,5554
9999,02-07-00:00:00:00:01:c0:00,667,1024,81.6874,02-07-ac:10:00:02:09:00:00,5555
9999,02-07-00:00:00:00:01:c0:00,52,1024,81.6885,02-07-ac:10:00:02:09:00:00,5556
9999,02-07-00:00:00:00:01:c0:00,55,1024,81.6899,02-07-ac:10:00:02:09:00:00,5557
9999,02-07-00:00:00:00:01:c0:00,55,1024,81.6937,02-07-ac:10:00:02:09:00:00,5558
9999,02-07-00:00:00:00:01:c0:00,1288,1024,81.6972,02-07-ac:10:00:02:09:00:00,5559
9999,02-07-00:00:00:00:01:c0:00,102,1024,81.7002,02-07-ac:10:00:02:09:00:00,5560
9999,02-07-00:00:00:00:01:c0:00,53,1024,81.7019,02-07-ac:10:00:02:09:00:00,5561
9999,02-07-00:00:00:00:01:c0:00,104,1024,81.7023,02-07-ac:10:00:02:09:00:00,5562
9999,02-07-00:00:00:00:01:c0:00,95,1024,81.7028,02-07-ac:10:00:02:09:00:00,5563
9999,02-07-00:00:00:00:01:c0:00,1275,1024,81.7063,02-07-ac:10:00:02:09:00:00,5564
9999,02-07-00:00:00:00:01:c0:00,47,1024,81.7074,02-07-ac:10:00:02:09:00:00,5565
9999,02-07-00:00:00:00:01:c0:00,665,1024,81.7091,02-07-ac:10:00:02:09:00:00,5566
9999,02-07-00:00:00:00:01:c0:00,57,1024,81.7099,02-07-ac:10:00:02:09:00:00,5567
9999,02-07-00:00:00:00:01:c0:00,59,1024,81.7132,02-07-ac:10:00:02:09:00:00,5568
9999,02-07-00:00:00:00:01:c0:00,95,1024,81.714,02-07-ac:10:00:02:09:00:00,5569
9999,02-07-00:00:00:00:01:c0:00,662,1024,81.7149,02-07-ac:10:00:02:09:00:00,5570
9999,02-07-00:00:00:00:01:c0:00,60,1024,81.7173,02-07-ac:10:00:02:09:00:00,5571
9999,02-07-00:00:00:00:01:c0:00,66,1024,81.7235,02-07-ac:10:00:02:09:00:00,5572
9999,02-07-00:00:00:00:01:c0:00,47,1024,81.7236,02-07-ac:10:00:02:09:00:00,5573
9999,02-07-00:00:00:00:01:c0:00,50,1024,81.7251,02-07-ac:10:00:02:09:00:00,5574
9999,02-07-00:00:00:00:01:c0:00,668,1024,81.7274,02-07-ac:10:00:02:09:00:00,5575
9999,02-07-00:00:00:00:01:c0:00,53,1024,81.7285,02-07-ac:10:00:02:09:00:00,5576
9999,02-07-00:00:00:00:01:c0:00,56,1024,81.7299,02-07-ac:10:00:02:09:00:00,5577
9999,02-07-00:00:00:00:01:c0:00,56,1024,81.7337,02-07-ac:10:00:02:09:00:00,5578
9999,02-07-00:00:00:00:01:c0:00,1289,1024,81.7372,02-07-ac:10:00:02:09:00:00,5579
9999,02-07-00:00:00:00:01:c0:00,103,1024,81.7402,02-07-ac:10:00:02:09:00:00,5580
9999,02-07-00:00:00:00:01:c0:00,54,1024,81.7419,02-07-ac:10:00:02:09:00:00,5581
9999,02-07-00:00:00:00:01:c0:00,105,1024,81.7423,02-07-ac:10:00:02:09:00:00,5582
9999,02-07-00:00:00:00:01:c0:00,96,1024,81.7428,02-07-ac:10:00:02:09:00:00,5583
9999,02-07-00:00:00:00:01:c0:00,1276,1024,81.7463,02-07-ac:10:00:02:09:00:00,5584
9999,02-07-00:00:00:00:01:c0:00,48,1024,81.7474,02-07-ac:10:00:02:09:00:00,5585
9999,02-07-00:00:00:00:01:c0:00,666,1024,81.7491,02-07-ac:10:00:02:09:00:00,5586
9999,02-07-00:00:00:00:01:c0:00,58,1024,81.7499,02-07-ac:10:00:02:09:00:00,5587
9999,02-07-00:00:00:00:01:c0:00,60,1024,81.7532,02-07-ac:10:00:02:09:00:00,5588
9999,02-07-00:00:00:00:01:c0:00,96,1024,81.754,02-07-ac:10:00:02:09:00:00,5589
9999,02-07-00:00:00:00:01:c0:00,663,1024,81.7549,02-07-ac:10:00:02:09:00:00,5590
9999,02-07-00:00:00:00:01:c0:00,61,1024,81.7573,02-07-ac:10:00:02:09:00:00,5591
9999,02-07-00:00:00:00:01:c0:00,67,1024,81.7635,02-07-ac:10:00:02:09:00:00,5592
9999,02-07-00:00:00:00:01:c0:00,48,1024,81.7636,02-07-ac:10:00:02:09:00:00,5593
9999,02-07-00:00:00:00:01:c0:00,51,1024,81.7651,02-07-ac:10:00:02:09:00:00,5594
9999,02-07-00:00:00:00:01:c0:00,669,1024,81.7674,02-07-ac:10:00:02:09:00:00,5595
9999,02-07-00:00:00:00:01:c0:00,54,1024,81.7685,02-07-ac:10:00:02:09:00:00,5596
9999,02-07-00:00:00:00:01:c0:00,57,1024,81.7699,02-07-ac:10:00:02:09:00:00,5597
9999,02-07-00:00:00:00:01:c0:00,57,1024,81.7737,02-07-ac:10:00:02:09:00:00,5598
9999,02-07-00:00:00:00:01:c0:00,1290,1024,81.7772,02-07-ac:10:00:02:09:00:00,5599
9999,02-07-00:00:00:00:01:c0:00,104,1024,81.7802,02-07-ac:10:00:02:09:00:00,5600
